date,equity,position,return,drawdown,stock_buy_hold,hs300_buy_hold
2022-12-14,1.3807142636305396,0,0.0,-0.021978497023472987,3.776255707762557,1.1756215144641284
2022-12-15,1.3807142636305396,0,0.0,-0.021978497023472987,3.6917808219178085,1.174760358029429
2022-12-16,1.3807142636305396,0,0.0,-0.021978497023472987,3.6757990867579915,1.1754256214401495
2022-12-19,1.3807142636305396,0,0.0,-0.021978497023472987,3.5547945205479454,1.1572910997089547
2022-12-20,1.3807142636305396,0,0.0,-0.021978497023472987,3.506849315068493,1.1382059468841563
2022-12-21,1.3807142636305396,0,0.0,-0.021978497023472987,3.534246575342466,1.1386580763067238
2022-12-22,1.3807142636305396,0,0.0,-0.021978497023472987,3.5547945205479454,1.1402900227432098
2022-12-23,1.3807142636305396,0,0.0,-0.021978497023472987,3.568493150684932,1.13796873499776
2022-12-26,1.3807142636305396,0,0.0,-0.021978497023472987,3.568493150684932,1.1425078647036144
2022-12-27,1.3807142636305396,0,0.0,-0.021978497023472987,3.6484018264840183,1.155695716006838
2022-12-28,1.3807142636305396,0,0.0,-0.021978497023472987,3.6232876712328768,1.15076420573702
2022-12-29,1.3807142636305396,0,0.0,-0.021978497023472987,3.632420091324201,1.1464352374392888
2022-12-30,1.3807142636305396,0,0.0,-0.021978497023472987,3.6392694063926943,1.150874191198131
2023-01-03,1.3807142636305396,0,0.0,-0.021978497023472987,3.6141552511415527,1.155709092616973
2023-01-04,1.3807142636305396,0,0.0,-0.021978497023472987,3.63013698630137,1.1572099482741347
2023-01-05,1.3807142636305396,0,0.0,-0.021978497023472987,3.819634703196347,1.1796915710412441
2023-01-06,1.3807142636305396,0,0.0,-0.021978497023472987,3.819634703196347,1.183351114316213
2023-01-09,1.3807142636305396,0,0.0,-0.021978497023472987,3.9520547945205475,1.1929320370109993
2023-01-10,1.3807142636305396,0,0.0,-0.021978497023472987,3.9383561643835616,1.194226298356074
2023-01-11,1.3807142636305396,0,0.0,-0.021978497023472987,3.922374429223744,1.1920138070397235
2023-01-12,1.3807142636305396,0,0.0,-0.021978497023472987,3.95662100456621,1.1943437152672602
2023-01-13,1.3807142636305396,0,0.0,-0.021978497023472987,4.0799086757990874,1.211141170500948
2023-01-16,1.3807142636305396,0,0.0,-0.021978497023472987,4.223744292237443,1.2300429151378935
2023-01-17,1.3807142636305396,0,0.0,-0.021978497023472987,4.276255707762557,1.2298282948597254
2023-01-18,1.3807142636305396,0,0.0,-0.021978497023472987,4.251141552511416,1.2277688914149214
