date,equity,position,return,drawdown,stock_buy_hold,hs300_buy_hold
2018-12-05,0.9261718978167679,0,0.0,-0.10548665646144995,0.8962508080155138,0.8676906755918806
2018-12-06,0.9261718978167679,0,0.0,-0.10548665646144995,0.861344537815126,0.8489251534999481
2018-12-07,0.9261718978167679,0,0.0,-0.10548665646144995,0.8813833225597931,0.8488963372398932
2018-12-10,0.9261718978167679,0,0.0,-0.10548665646144995,0.8829993535875889,0.8390769298089268
2018-12-11,0.9261718978167679,0,0.0,-0.10548665646144995,0.8875242404654169,0.8430933294627048
2018-12-12,0.9261718978167679,0,0.0,-0.10548665646144995,0.8849385908209437,0.8459730877476463
2018-12-13,0.9261718978167679,0,0.0,-0.10548665646144995,0.8962508080155138,0.8590692774909789
2018-12-14,0.9261718978167679,0,0.0,-0.10548665646144995,0.8739495798319327,0.8447195804352536
2018-12-17,0.9261718978167679,0,0.0,-0.10548665646144995,0.8707175177763413,0.8434618040472971
2018-12-18,0.9261718978167679,0,0.0,-0.10548665646144995,0.8270846800258564,0.8347182036583843
2018-12-19,0.9261718978167679,0,0.0,-0.10548665646144995,0.8157724628312862,0.824765654433275
2018-12-20,0.9261718978167679,0,0.0,-0.10548665646144995,0.8228829993535876,0.8184396848995327
2018-12-21,0.9261718978167679,0,0.0,-0.10548665646144995,0.8115707821590175,0.8082947604568338
2018-12-24,0.9261718978167679,0,0.0,-0.10548665646144995,0.8232062055591467,0.8106435524685396
2018-12-25,0.9261718978167679,0,0.0,-0.10548665646144995,0.8070458952811893,0.8050628034378866
2018-12-26,0.9261718978167679,0,0.0,-0.10548665646144995,0.7963800904977375,0.8009941076084531
2018-12-27,0.9261718978167679,0,0.0,-0.10548665646144995,0.7912087912087912,0.7979185054820266
2018-12-28,0.9261718978167679,0,0.0,-0.10548665646144995,0.7976729153199741,0.8032943388856219
2019-01-02,0.9261718978167679,0,0.0,-0.10548665646144995,0.7983193277310924,0.7923230815041233
2019-01-03,0.9261718978167679,0,0.0,-0.10548665646144995,0.8057530704589527,0.7910709082778443
2019-01-04,0.9261718978167679,0,0.0,-0.10548665646144995,0.8665158371040723,0.8100234692429115
2019-01-07,0.9261718978167679,0,0.0,-0.10548665646144995,0.8807369101486748,0.8149406438406311
2019-01-08,0.9261718978167679,0,0.0,-0.10548665646144995,0.8739495798319327,0.8131799169878257
2019-01-09,0.9261718978167679,0,0.0,-0.10548665646144995,0.86360698125404,0.8213904165657209
2019-01-10,0.9261718978167679,0,0.0,-0.10548665646144995,0.8661926308985133,0.8198455448461052
2019-01-11,0.9261718978167679,0,0.0,-0.10548665646144995,0.8687782805429863,0.8257400709306905
2019-01-14,0.9261718978167679,0,0.0,-0.10548665646144995,0.865869424692954,0.8185378736374979
2019-01-15,0.9261718978167679,0,0.0,-0.10548665646144995,0.8956043956043956,0.8346016045320506
2019-01-16,0.9261718978167679,0,0.0,-0.10548665646144995,0.8820297349709114,0.8347782375334989
2019-01-17,0.9261718978167679,0,0.0,-0.10548665646144995,0.8726567550096962,0.8301796426997207
2019-01-18,0.9261718978167679,0,0.0,-0.10548665646144995,0.8936651583710407,0.845323387810295
2019-01-21,0.9261718978167679,0,0.0,-0.10548665646144995,0.8956043956043956,0.8499825501536333
2019-01-22,0.9261718978167679,0,0.0,-0.10548665646144995,0.8729799612152553,0.838691112104857
2019-01-23,0.9261718978167679,0,0.0,-0.10548665646144995,0.8823529411764706,0.8380870379125928
2019-01-24,0.9261718978167679,0,0.0,-0.10548665646144995,0.898513251454428,0.8428174404544004
2019-01-25,0.9261718978167679,0,0.0,-0.10548665646144995,0.8959276018099547,0.8496714412719283
2019-01-28,0.9261718978167679,0,0.0,-0.10548665646144995,0.8972204266321914,0.849486803753798
2019-01-29,0.9261718978167679,0,0.0,-0.10548665646144995,0.8862314156431804,0.852206204887878
2019-01-30,0.9261718978167679,0,0.0,-0.10548665646144995,0.865546218487395,0.8454058343321191
2019-01-31,0.9261718978167679,0,0.0,-0.10548665646144995,0.8933419521654815,0.8542508252656699
2019-02-01,0.9261718978167679,0,0.0,-0.10548665646144995,0.9127343244990302,0.8664614486467563
2019-02-11,0.9261718978167679,0,0.0,-0.10548665646144995,0.9667097608274079,0.8822239428968452
2019-02-12,0.9261718978167679,0,0.0,-0.10548665646144995,1.004201680672269,0.8885907354656655
2019-02-13,0.9261718978167679,0,0.0,-0.10548665646144995,1.0976082740788622,0.9063855765013004
2019-02-14,0.9261718978167679,0,0.0,-0.10548665646144995,1.085972850678733,0.9077495461439041
2019-02-15,0.9261718978167679,0,0.0,-0.10548665646144995,1.0827407886231415,0.8908239956199284
2019-02-18,0.9261718978167679,0,0.0,-0.10548665646144995,1.1887524240465417,0.9193841111411132
2019-02-19,0.9261718978167679,0,0.0,-0.10548665646144995,1.2278603749191985,0.9177466538452098
2019-02-20,0.9261718978167679,0,0.0,-0.10548665646144995,1.2637362637362637,0.9210335752120397
2019-02-21,0.9261718978167679,0,0.0,-0.10548665646144995,1.3028442146089205,0.9185732536012321
2019-02-22,0.9261718978167679,0,0.0,-0.10548665646144995,1.4330963154492566,0.9392281084473265
2019-02-25,0.9261718978167679,0,0.0,-0.10548665646144995,1.5765998707175177,0.9950902962845168
2019-02-26,0.9261718978167679,0,0.0,-0.10548665646144995,1.6250808015513898,0.9831398196955935
2019-02-27,0.9261718978167679,0,0.0,-0.10548665646144995,1.5966386554621848,0.9814583375579393
2019-02-28,0.9261718978167679,0,0.0,-0.10548665646144995,1.5808015513897866,0.9790511125744553
2019-03-01,0.9261718978167679,0,0.0,-0.10548665646144995,1.691661279896574,1.0004882755175988
2019-03-04,0.9261718978167679,0,0.0,-0.10548665646144995,1.7236586942469294,1.012332292034652
2019-03-05,0.9261718978167679,0,0.0,-0.10548665646144995,1.7327084680025855,1.0181779905674775
2019-03-06,0.9261718978167679,0,0.0,-0.10548665646144995,1.8274078862314156,1.0267366866210375
2019-03-07,0.9261718978167679,0,0.0,-0.10548665646144995,1.8005817711700065,1.0162667788010515
2019-03-08,0.9482108112297032,1,0.023795705165409187,-0.0842010806720822,1.7104072398190044,0.9759050707012277
2019-03-11,0.9530486214910792,1,0.005102040816326481,-0.07952863720612358,1.7191338073691014,0.9952162340136461
2019-03-12,1.04837140145597,1,0.10001880052641465,0.0,1.8910795087265675,1.0019925910193592
2019-03-13,1.0766815503929112,0,0.027003930951974064,0.0,1.8377504848093082,0.9936790999934897
2019-03-14,1.0766815503929112,0,0.0,0.0,1.73109243697479,0.9868197628315071
